movie,actor,n,year,ranking,votes
Szeregowiec Ryan,Joerg Stadler,18,1998,8.6,1500000
Szeregowiec Ryan,Max Martini,18,1998,8.6,1500000
Szeregowiec Ryan,Dylan Bruno,18,1998,8.6,1500000
Szeregowiec Ryan,Daniel Cerqueira,18,1998,8.6,1500000
Szeregowiec Ryan,Demetri Goritsas,18,1998,8.6,1500000
Szeregowiec Ryan,Ian Porter,18,1998,8.6,1500000
Miasto Boga,Alexandre Rodrigues,18,2002,8.6,791000
Miasto Boga,Leandro Firmino,18,2002,8.6,791000
Miasto Boga,Matheus Nachtergaele,18,2002,8.6,791000
Miasto Boga,Phellipe Haagensen,18,2002,8.6,791000
Miasto Boga,Douglas Silva,18,2002,8.6,791000
Miasto Boga,Jonathan Haagensen,18,2002,8.6,791000
Miasto Boga,Seu Jorge,18,2002,8.6,791000
Miasto Boga,Jefechander Suplino,18,2002,8.6,791000
Miasto Boga,Alice Braga,18,2002,8.6,791000
Miasto Boga,Emerson Gomes,18,2002,8.6,791000
Miasto Boga,Edson Oliveira,18,2002,8.6,791000
Miasto Boga,Michel Gomes,18,2002,8.6,791000
Miasto Boga,Roberta Rodrigues,18,2002,8.6,791000
Miasto Boga,Luis Otávio,18,2002,8.6,791000
Miasto Boga,Kiko Marques,18,2002,8.6,791000
Miasto Boga,Gustavo Engrácia,18,2002,8.6,791000
Miasto Boga,Darlan Cunha,18,2002,8.6,791000
Miasto Boga,Robson Rocha,18,2002,8.6,791000
Życie jest piękne,Roberto Benigni,18,1997,8.6,733000
Życie jest piękne,Nicoletta Braschi,18,1997,8.6,733000
Życie jest piękne,Giorgio Cantarini,18,1997,8.6,733000
Życie jest piękne,Giustino Durano,18,1997,8.6,733000
Życie jest piękne,Sergio Bini Bustric,18,1997,8.6,733000
Życie jest piękne,Marisa Paredes,18,1997,8.6,733000
Życie jest piękne,Horst Buchholz,18,1997,8.6,733000
Życie jest piękne,Lidia Alfonsi,18,1997,8.6,733000
Życie jest piękne,Giuliana Lojodice,18,1997,8.6,733000
Życie jest piękne,Amerigo Fontani,18,1997,8.6,733000
Życie jest piękne,Pietro De Silva,18,1997,8.6,733000
Życie jest piękne,Francesco Guzzo,18,1997,8.6,733000
Życie jest piękne,Raffaella Lebboroni,18,1997,8.6,733000
Życie jest piękne,Claudio Alfonsi,18,1997,8.6,733000
Życie jest piękne,Gil Baroni,18,1997,8.6,733000
Życie jest piękne,Massimo Bianchi,18,1997,8.6,733000
Życie jest piękne,Jürgen Bohn,18,1997,8.6,733000
Życie jest piękne,Verena Buratti,18,1997,8.6,733000
Zielona mila,Tom Hanks,18,1999,8.6,1400000
Zielona mila,Michael Clarke Duncan,18,1999,8.6,1400000
Zielona mila,David Morse,18,1999,8.6,1400000
Zielona mila,Bonnie Hunt,18,1999,8.6,1400000
Zielona mila,James Cromwell,18,1999,8.6,1400000
Zielona mila,Michael Jeter,18,1999,8.6,1400000
Zielona mila,Graham Greene,18,1999,8.6,1400000
Zielona mila,Doug Hutchison,18,1999,8.6,1400000
Zielona mila,Sam Rockwell,18,1999,8.6,1400000
Zielona mila,Barry Pepper,18,1999,8.6,1400000
Zielona mila,Jeffrey DeMunn,18,1999,8.6,1400000
Zielona mila,Patricia Clarkson,18,1999,8.6,1400000
Zielona mila,Harry Dean Stanton,18,1999,8.6,1400000
Zielona mila,Dabbs Greer,18,1999,8.6,1400000
Zielona mila,Eve Brent,18,1999,8.6,1400000
Zielona mila,William Sadler,18,1999,8.6,1400000
Zielona mila,Mack Miles,18,1999,8.6,1400000
Zielona mila,Rai Tasco,18,1999,8.6,1400000
Spider-Man: Poprzez multiwersum,Shameik Moore,18,2023,8.6,332000
Spider-Man: Poprzez multiwersum,Hailee Steinfeld,18,2023,8.6,332000
Spider-Man: Poprzez multiwersum,Brian Tyree Henry,18,2023,8.6,332000
Spider-Man: Poprzez multiwersum,Luna Lauren Velez,18,2023,8.6,332000
Spider-Man: Poprzez multiwersum,Jake Johnson,18,2023,8.6,332000
Spider-Man: Poprzez multiwersum,Oscar Isaac,18,2023,8.6,332000
Spider-Man: Poprzez multiwersum,Jason Schwartzman,18,2023,8.6,332000
Spider-Man: Poprzez multiwersum,Issa Rae,18,2023,8.6,332000
Spider-Man: Poprzez multiwersum,Daniel Kaluuya,18,2023,8.6,332000
Spider-Man: Poprzez multiwersum,Karan Soni,18,2023,8.6,332000
Spider-Man: Poprzez multiwersum,Shea Whigham,18,2023,8.6,332000
Spider-Man: Poprzez multiwersum,Greta Lee,18,2023,8.6,332000
Spider-Man: Poprzez multiwersum,Mahershala Ali,18,2023,8.6,332000
Spider-Man: Poprzez multiwersum,Amandla Stenberg,18,2023,8.6,332000
Spider-Man: Poprzez multiwersum,Jharrel Jerome,18,2023,8.6,332000
Spider-Man: Poprzez multiwersum,Andy Samberg,18,2023,8.6,332000
Spider-Man: Poprzez multiwersum,Jack Quaid,18,2023,8.6,332000
Spider-Man: Poprzez multiwersum,Rachel Dratch,18,2023,8.6,332000
Gwiezdne wojny,Mark Hamill,18,1977,8.6,1400000
Gwiezdne wojny,Harrison Ford,18,1977,8.6,1400000
Gwiezdne wojny,Carrie Fisher,18,1977,8.6,1400000
Gwiezdne wojny,Alec Guinness,18,1977,8.6,1400000
Gwiezdne wojny,Peter Cushing,18,1977,8.6,1400000
Gwiezdne wojny,Anthony Daniels,18,1977,8.6,1400000
Gwiezdne wojny,Kenny Baker,18,1977,8.6,1400000
Gwiezdne wojny,Peter Mayhew,18,1977,8.6,1400000
Gwiezdne wojny,David Prowse,18,1977,8.6,1400000
Gwiezdne wojny,Phil Brown,18,1977,8.6,1400000
Gwiezdne wojny,Shelagh Fraser,18,1977,8.6,1400000
Gwiezdne wojny,Jack Purvis,18,1977,8.6,1400000
Gwiezdne wojny,Alex McCrindle,18,1977,8.6,1400000
Gwiezdne wojny,Eddie Byrne,18,1977,8.6,1400000
Gwiezdne wojny,Drewe Henley,18,1977,8.6,1400000
Gwiezdne wojny,Denis Lawson,18,1977,8.6,1400000
Gwiezdne wojny,Garrick Hagon,18,1977,8.6,1400000
Gwiezdne wojny,Jack Klaff,18,1977,8.6,1400000
Terminator 2: Dzień Sądu,Arnold Schwarzenegger,18,1991,8.6,1200000
Terminator 2: Dzień Sądu,Linda Hamilton,18,1991,8.6,1200000
Terminator 2: Dzień Sądu,Edward Furlong,18,1991,8.6,1200000
Terminator 2: Dzień Sądu,Robert Patrick,18,1991,8.6,1200000
Terminator 2: Dzień Sądu,Earl Boen,18,1991,8.6,1200000
Terminator 2: Dzień Sądu,Joe Morton,18,1991,8.6,1200000
Terminator 2: Dzień Sądu,S. Epatha Merkerson,18,1991,8.6,1200000
Terminator 2: Dzień Sądu,Castulo Guerra,18,1991,8.6,1200000
Terminator 2: Dzień Sądu,Danny Cooksey,18,1991,8.6,1200000
Terminator 2: Dzień Sądu,Jenette Goldstein,18,1991,8.6,1200000
Terminator 2: Dzień Sądu,Xander Berkeley,18,1991,8.6,1200000
Terminator 2: Dzień Sądu,Leslie Hamilton Gearren,18,1991,8.6,1200000
Terminator 2: Dzień Sądu,Ken Gibbel,18,1991,8.6,1200000
Terminator 2: Dzień Sądu,Robert Winley,18,1991,8.6,1200000
Terminator 2: Dzień Sądu,Pete Schrum,18,1991,8.6,1200000
Terminator 2: Dzień Sądu,Shane Wilder,18,1991,8.6,1200000
Terminator 2: Dzień Sądu,Michael Edwards,18,1991,8.6,1200000
Terminator 2: Dzień Sądu,Jared Lounsbery,18,1991,8.6,1200000
Powrót do przyszłości,Michael J. Fox,18,1985,8.5,1300000
Powrót do przyszłości,Christopher Lloyd,18,1985,8.5,1300000
Powrót do przyszłości,Lea Thompson,18,1985,8.5,1300000
Powrót do przyszłości,Crispin Glover,18,1985,8.5,1300000
Powrót do przyszłości,Tom Wilson,18,1985,8.5,1300000
Powrót do przyszłości,Claudia Wells,18,1985,8.5,1300000
Powrót do przyszłości,Marc McClure,18,1985,8.5,1300000
Powrót do przyszłości,Wendie Jo Sperber,18,1985,8.5,1300000
Powrót do przyszłości,George DiCenzo,18,1985,8.5,1300000
Powrót do przyszłości,Frances Lee McCain,18,1985,8.5,1300000
Powrót do przyszłości,James Tolkan,18,1985,8.5,1300000
Powrót do przyszłości,J.J. Cohen,18,1985,8.5,1300000
Powrót do przyszłości,Casey Siemaszko,18,1985,8.5,1300000
Powrót do przyszłości,Billy Zane,18,1985,8.5,1300000
Powrót do przyszłości,Harry Waters Jr.,18,1985,8.5,1300000
Powrót do przyszłości,Donald Fullilove,18,1985,8.5,1300000
Powrót do przyszłości,Lisa Freeman,18,1985,8.5,1300000
Powrót do przyszłości,Cristen Kauffman,18,1985,8.5,1300000
Spirited Away: W krainie bogów,Daveigh Chase,18,2001,8.6,830000
Spirited Away: W krainie bogów,Suzanne Pleshette,18,2001,8.6,830000
Spirited Away: W krainie bogów,Miyu Irino,18,2001,8.6,830000
Spirited Away: W krainie bogów,Rumi Hiiragi,18,2001,8.6,830000
Spirited Away: W krainie bogów,Mari Natsuki,18,2001,8.6,830000
Spirited Away: W krainie bogów,Takashi Naitô,18,2001,8.6,830000
Spirited Away: W krainie bogów,Yasuko Sawaguchi,18,2001,8.6,830000
Spirited Away: W krainie bogów,Tatsuya Gashûin,18,2001,8.6,830000
Spirited Away: W krainie bogów,Ryunosuke Kamiki,18,2001,8.6,830000
Spirited Away: W krainie bogów,Yumi Tamai,18,2001,8.6,830000
Spirited Away: W krainie bogów,Yô Ôizumi,18,2001,8.6,830000
Spirited Away: W krainie bogów,Koba Hayashi,18,2001,8.6,830000
Spirited Away: W krainie bogów,Tsunehiko Kamijô,18,2001,8.6,830000
Spirited Away: W krainie bogów,Takehiko Ono,18,2001,8.6,830000
Spirited Away: W krainie bogów,Bunta Sugawara,18,2001,8.6,830000
Spirited Away: W krainie bogów,Shigeru Wakita,18,2001,8.6,830000
Spirited Away: W krainie bogów,Shirô Saitô,18,2001,8.6,830000
Spirited Away: W krainie bogów,Michiko Yamamoto,18,2001,8.6,830000
Pianista,Adrien Brody,18,2002,8.5,896000
Pianista,Thomas Kretschmann,18,2002,8.5,896000
Pianista,Frank Finlay,18,2002,8.5,896000
Pianista,Emilia Fox,18,2002,8.5,896000
Pianista,Michal Zebrowski,18,2002,8.5,896000
Pianista,Ed Stoppard,18,2002,8.5,896000
Pianista,Maureen Lipman,18,2002,8.5,896000
Pianista,Jessica Kate Meyer,18,2002,8.5,896000
Pianista,Julia Rayner,18,2002,8.5,896000
Pianista,Wanja Mues,18,2002,8.5,896000
Pianista,Richard Ridings,18,2002,8.5,896000
Pianista,Nomi Sharron,18,2002,8.5,896000
Pianista,Anthony Milner,18,2002,8.5,896000
Pianista,Lucy Skeaping,18,2002,8.5,896000
Pianista,Roddy Skeaping,18,2002,8.5,896000
Pianista,Ben Harlan,18,2002,8.5,896000
Pianista,Thomas Lawinky,18,2002,8.5,896000
Pianista,Joachim Paul Assböck,18,2002,8.5,896000
Parasite,Song Kang-ho,18,2019,8.5,923000
Parasite,Lee Sun-kyun,18,2019,8.5,923000
Parasite,Cho Yeo-jeong,18,2019,8.5,923000
Parasite,Choi Woo-sik,18,2019,8.5,923000
Parasite,Park So-dam,18,2019,8.5,923000
Parasite,Lee Jeong-eun,18,2019,8.5,923000
Parasite,Jang Hye-jin,18,2019,8.5,923000
Parasite,Park Myeong-hoon,18,2019,8.5,923000
Parasite,Jung Ji-so,18,2019,8.5,923000
Parasite,Jung Hyun-jun,18,2019,8.5,923000
Parasite,Park Keun-rok,18,2019,8.5,923000
Parasite,Jung Yi-seo,18,2019,8.5,923000
Parasite,Jo Jae-myeong,18,2019,8.5,923000
Parasite,Jung Ik-han,18,2019,8.5,923000
Parasite,Kim Kyu-baek,18,2019,8.5,923000
Parasite,Hwang In-kyung,18,2019,8.5,923000
Parasite,Ahn Seong-bong,18,2019,8.5,923000
Parasite,Kim Jin-hyung,18,2019,8.5,923000
Psychoza,Anthony Perkins,18,1960,8.5,709000
Psychoza,Janet Leigh,18,1960,8.5,709000
Psychoza,Vera Miles,18,1960,8.5,709000
Psychoza,John Gavin,18,1960,8.5,709000
Psychoza,Martin Balsam,18,1960,8.5,709000
Psychoza,John McIntire,18,1960,8.5,709000
Psychoza,Simon Oakland,18,1960,8.5,709000
Psychoza,Frank Albertson,18,1960,8.5,709000
Psychoza,Patricia Hitchcock,18,1960,8.5,709000
Psychoza,Vaughn Taylor,18,1960,8.5,709000
Psychoza,Lurene Tuttle,18,1960,8.5,709000
Psychoza,John Anderson,18,1960,8.5,709000
Psychoza,Mort Mills,18,1960,8.5,709000
Psychoza,Fletcher Allen,18,1960,8.5,709000
Psychoza,Walter Bacon,18,1960,8.5,709000
Psychoza,Prudence Beers,18,1960,8.5,709000
Psychoza,Kit Carson,18,1960,8.5,709000
Psychoza,Francis De Sales,18,1960,8.5,709000
Gladiator,Russell Crowe,18,2000,8.5,1600000
Gladiator,Joaquin Phoenix,18,2000,8.5,1600000
Gladiator,Connie Nielsen,18,2000,8.5,1600000
Gladiator,Oliver Reed,18,2000,8.5,1600000
Gladiator,Richard Harris,18,2000,8.5,1600000
Gladiator,Derek Jacobi,18,2000,8.5,1600000
Gladiator,Djimon Hounsou,18,2000,8.5,1600000
Gladiator,David Schofield,18,2000,8.5,1600000
Gladiator,John Shrapnel,18,2000,8.5,1600000
Gladiator,Tomas Arana,18,2000,8.5,1600000
Gladiator,Ralf Moeller,18,2000,8.5,1600000
Gladiator,Spencer Treat Clark,18,2000,8.5,1600000
Gladiator,David Hemmings,18,2000,8.5,1600000
Gladiator,Tommy Flanagan,18,2000,8.5,1600000
Gladiator,Sven-Ole Thorsen,18,2000,8.5,1600000
Gladiator,Omid Djalili,18,2000,8.5,1600000
Gladiator,Nicholas McGaughey,18,2000,8.5,1600000
Gladiator,Chris Kell,18,2000,8.5,1600000
Król lew,Matthew Broderick,18,1994,8.5,1100000
Król lew,Jeremy Irons,18,1994,8.5,1100000
Król lew,James Earl Jones,18,1994,8.5,1100000
Król lew,Whoopi Goldberg,18,1994,8.5,1100000
Król lew,Rowan Atkinson,18,1994,8.5,1100000
Król lew,Niketa Calame-Harris,18,1994,8.5,1100000
Król lew,Jim Cummings,18,1994,8.5,1100000
Król lew,Robert Guillaume,18,1994,8.5,1100000
Król lew,Moira Kelly,18,1994,8.5,1100000
Król lew,Nathan Lane,18,1994,8.5,1100000
Król lew,Zoe Leader,18,1994,8.5,1100000
Król lew,Cheech Marin,18,1994,8.5,1100000
Król lew,Ernie Sabella,18,1994,8.5,1100000
Król lew,Madge Sinclair,18,1994,8.5,1100000
Król lew,Jonathan Taylor Thomas,18,1994,8.5,1100000
Król lew,Frank Welker,18,1994,8.5,1100000
Król lew,Cathy Cavadini,18,1994,8.5,1100000
Król lew,Judi M. Durand,18,1994,8.5,1100000
Leon zawodowiec,Jean Reno,18,1994,8.5,1200000
Leon zawodowiec,Gary Oldman,18,1994,8.5,1200000
Leon zawodowiec,Natalie Portman,18,1994,8.5,1200000
Leon zawodowiec,Danny Aiello,18,1994,8.5,1200000
Leon zawodowiec,Peter Appel,18,1994,8.5,1200000
Leon zawodowiec,Willi One Blood,18,1994,8.5,1200000
Leon zawodowiec,Don Creech,18,1994,8.5,1200000
Leon zawodowiec,Keith A. Glascoe,18,1994,8.5,1200000
Leon zawodowiec,Randolph Scott,18,1994,8.5,1200000
Leon zawodowiec,Michael Badalucco,18,1994,8.5,1200000
Leon zawodowiec,Ellen Greene,18,1994,8.5,1200000
Leon zawodowiec,Elizabeth Regen,18,1994,8.5,1200000
Leon zawodowiec,Carl J. Matusovich,18,1994,8.5,1200000
Leon zawodowiec,Frank Senger,18,1994,8.5,1200000
Leon zawodowiec,Lucius Wyatt Cherokee,18,1994,8.5,1200000
Leon zawodowiec,Eric Challier,18,1994,8.5,1200000
Leon zawodowiec,Luc Bernard,18,1994,8.5,1200000
Leon zawodowiec,Maïwenn,18,1994,8.5,1200000
Więzień nienawiści,Edward Norton,18,1998,8.5,1200000
Więzień nienawiści,Edward Furlong,18,1998,8.5,1200000
Więzień nienawiści,Beverly D'Angelo,18,1998,8.5,1200000
Więzień nienawiści,Jennifer Lien,18,1998,8.5,1200000
Więzień nienawiści,Ethan Suplee,18,1998,8.5,1200000
Więzień nienawiści,Fairuza Balk,18,1998,8.5,1200000
Więzień nienawiści,Avery Brooks,18,1998,8.5,1200000
Więzień nienawiści,Elliott Gould,18,1998,8.5,1200000
Więzień nienawiści,Stacy Keach,18,1998,8.5,1200000
Więzień nienawiści,William Russ,18,1998,8.5,1200000
Więzień nienawiści,Guy Torry,18,1998,8.5,1200000
Więzień nienawiści,Joe Cortese,18,1998,8.5,1200000
Więzień nienawiści,Jason Bose Smith,18,1998,8.5,1200000
Więzień nienawiści,Antonio David Lyons,18,1998,8.5,1200000
Więzień nienawiści,Alex Sol,18,1998,8.5,1200000
Więzień nienawiści,Keram Malicki-Sánchez,18,1998,8.5,1200000
Więzień nienawiści,Giuseppe Andrews,18,1998,8.5,1200000
Więzień nienawiści,Michelle Christine White,18,1998,8.5,1200000
Infiltracja,Leonardo DiCaprio,18,2006,8.5,1400000
Infiltracja,Matt Damon,18,2006,8.5,1400000
Infiltracja,Jack Nicholson,18,2006,8.5,1400000
Infiltracja,Mark Wahlberg,18,2006,8.5,1400000
Infiltracja,Martin Sheen,18,2006,8.5,1400000
Infiltracja,Ray Winstone,18,2006,8.5,1400000
Infiltracja,Vera Farmiga,18,2006,8.5,1400000
Infiltracja,Anthony Anderson,18,2006,8.5,1400000
Infiltracja,Alec Baldwin,18,2006,8.5,1400000
Infiltracja,Kevin Corrigan,18,2006,8.5,1400000
Infiltracja,James Badge Dale,18,2006,8.5,1400000
Infiltracja,David O'Hara,18,2006,8.5,1400000
Infiltracja,Mark Rolston,18,2006,8.5,1400000
Infiltracja,Robert Wahlberg,18,2006,8.5,1400000
Infiltracja,Kristen Dalton,18,2006,8.5,1400000
Infiltracja,Thomas B. Duffy,18,2006,8.5,1400000
Infiltracja,Richard Hughes,18,2006,8.5,1400000
Infiltracja,J.C. MacKenzie,18,2006,8.5,1400000
Whiplash,Miles Teller,18,2014,8.5,961000
Whiplash,J.K. Simmons,18,2014,8.5,961000
Whiplash,Melissa Benoist,18,2014,8.5,961000
Whiplash,Paul Reiser,18,2014,8.5,961000
Whiplash,Austin Stowell,18,2014,8.5,961000
Whiplash,Nate Lang,18,2014,8.5,961000
Whiplash,Chris Mulkey,18,2014,8.5,961000
Whiplash,Damon Gupton,18,2014,8.5,961000
Whiplash,Suanne Spoke,18,2014,8.5,961000
Whiplash,Max Kasch,18,2014,8.5,961000
Whiplash,Charlie Ian,18,2014,8.5,961000
Whiplash,Jayson Blair,18,2014,8.5,961000
Whiplash,Kofi Siriboe,18,2014,8.5,961000
Whiplash,Kavita Patil,18,2014,8.5,961000
Whiplash,C.J. Vana,18,2014,8.5,961000
Whiplash,Tarik Lowe,18,2014,8.5,961000
Whiplash,Tyler Kimball,18,2014,8.5,961000
Whiplash,Rogelio Douglas Jr.,18,2014,8.5,961000
Prestiż,Christian Bale,18,2006,8.5,1400000
Prestiż,Hugh Jackman,18,2006,8.5,1400000
Prestiż,Scarlett Johansson,18,2006,8.5,1400000
Prestiż,Michael Caine,18,2006,8.5,1400000
Prestiż,Piper Perabo,18,2006,8.5,1400000
Prestiż,Rebecca Hall,18,2006,8.5,1400000
Prestiż,Samantha Mahurin,18,2006,8.5,1400000
Prestiż,David Bowie,18,2006,8.5,1400000
Prestiż,Andy Serkis,18,2006,8.5,1400000
Prestiż,Daniel Davis,18,2006,8.5,1400000
Prestiż,Jim Piddock,18,2006,8.5,1400000
Prestiż,Christopher Neame,18,2006,8.5,1400000
Prestiż,Mark Ryan,18,2006,8.5,1400000
Prestiż,Roger Rees,18,2006,8.5,1400000
Prestiż,Jamie Harris,18,2006,8.5,1400000
Prestiż,Monty Stuart,18,2006,8.5,1400000
Prestiż,Ron Perkins,18,2006,8.5,1400000
Prestiż,Ricky Jay,18,2006,8.5,1400000
Grobowiec świetlików,Tsutomu Tatsumi,18,1988,8.5,303000
Grobowiec świetlików,Ayano Shiraishi,18,1988,8.5,303000
Grobowiec świetlików,Akemi Yamaguchi,18,1988,8.5,303000
Grobowiec świetlików,Yoshiko Shinohara,18,1988,8.5,303000
Grobowiec świetlików,Kôzô Hashida,18,1988,8.5,303000
Grobowiec świetlików,Masayo Sakai,18,1988,8.5,303000
Grobowiec świetlików,Kazumi Nozaki,18,1988,8.5,303000
Grobowiec świetlików,Yoshio Matsuoka,18,1988,8.5,303000
Grobowiec świetlików,Masahiro Kanetake,18,1988,8.5,303000
Grobowiec świetlików,Kiyoshi Yanagawa,18,1988,8.5,303000
Grobowiec świetlików,Hajime Maki,18,1988,8.5,303000
Grobowiec świetlików,Atsuo Omote,18,1988,8.5,303000
Grobowiec świetlików,Teruhisa Harita,18,1988,8.5,303000
Grobowiec świetlików,Hiroshi Tanaka,18,1988,8.5,303000
Grobowiec świetlików,Michio Denpô,18,1988,8.5,303000
Grobowiec świetlików,Shirô Tamaki,18,1988,8.5,303000
Grobowiec świetlików,Tadashi Nakamura,18,1988,8.5,303000
Grobowiec świetlików,Mika Sekita,18,1988,8.5,303000
Podejrzani,Kevin Spacey,18,1995,8.5,1100000
Podejrzani,Gabriel Byrne,18,1995,8.5,1100000
Podejrzani,Chazz Palminteri,18,1995,8.5,1100000
Podejrzani,Stephen Baldwin,18,1995,8.5,1100000
Podejrzani,Benicio Del Toro,18,1995,8.5,1100000
Podejrzani,Kevin Pollak,18,1995,8.5,1100000
Podejrzani,Pete Postlethwaite,18,1995,8.5,1100000
Podejrzani,Suzy Amis,18,1995,8.5,1100000
Podejrzani,Giancarlo Esposito,18,1995,8.5,1100000
Podejrzani,Dan Hedaya,18,1995,8.5,1100000
Podejrzani,Paul Bartel,18,1995,8.5,1100000
Podejrzani,Carl Bressler,18,1995,8.5,1100000
Podejrzani,Phillipe Simon,18,1995,8.5,1100000
Podejrzani,Jack Shearer,18,1995,8.5,1100000
Podejrzani,Christine Estabrook,18,1995,8.5,1100000
Podejrzani,Clark Gregg,18,1995,8.5,1100000
Podejrzani,Morgan Hunter,18,1995,8.5,1100000
Podejrzani,Ken Daly,18,1995,8.5,1100000
Harakiri,Tatsuya Nakadai,18,1962,8.6,66000
Harakiri,Akira Ishihama,18,1962,8.6,66000
Harakiri,Shima Iwashita,18,1962,8.6,66000
Harakiri,Tetsurô Tanba,18,1962,8.6,66000
Harakiri,Masao Mishima,18,1962,8.6,66000
Harakiri,Ichirô Nakatani,18,1962,8.6,66000
Harakiri,Kei Satô,18,1962,8.6,66000
Harakiri,Yoshio Inaba,18,1962,8.6,66000
Harakiri,Hisashi Igawa,18,1962,8.6,66000
Harakiri,Tôru Takeuchi,18,1962,8.6,66000
Harakiri,Yoshirô Aoki,18,1962,8.6,66000
Harakiri,Tatsuo Matsumura,18,1962,8.6,66000
Harakiri,Akiji Kobayashi,18,1962,8.6,66000
Harakiri,Kôichi Hayashi,18,1962,8.6,66000
Harakiri,Ryûtarô Gomi,18,1962,8.6,66000
Harakiri,Jô Azumi,18,1962,8.6,66000
Harakiri,Nakajirô Tomita,18,1962,8.6,66000
Harakiri,Shichisaburô Amatsu,18,1962,8.6,66000
Casablanca,Humphrey Bogart,18,1942,8.5,599000
Casablanca,Ingrid Bergman,18,1942,8.5,599000
Casablanca,Paul Henreid,18,1942,8.5,599000
Casablanca,Claude Rains,18,1942,8.5,599000
Casablanca,Conrad Veidt,18,1942,8.5,599000
Casablanca,Sydney Greenstreet,18,1942,8.5,599000
Casablanca,Peter Lorre,18,1942,8.5,599000
Casablanca,S.Z. Sakall,18,1942,8.5,599000
Casablanca,Madeleine Lebeau,18,1942,8.5,599000
Casablanca,Dooley Wilson,18,1942,8.5,599000
Casablanca,Joy Page,18,1942,8.5,599000
Casablanca,John Qualen,18,1942,8.5,599000
Casablanca,Leonid Kinskey,18,1942,8.5,599000
Casablanca,Curt Bois,18,1942,8.5,599000
Casablanca,Abdullah Abbas,18,1942,8.5,599000
Casablanca,Enrique Acosta,18,1942,8.5,599000
Casablanca,Ed Agresti,18,1942,8.5,599000
Casablanca,Arnet Amos,18,1942,8.5,599000
Nietykalni,François Cluzet,18,2011,8.5,914000
Nietykalni,Omar Sy,18,2011,8.5,914000
Nietykalni,Anne Le Ny,18,2011,8.5,914000
Nietykalni,Audrey Fleurot,18,2011,8.5,914000
Nietykalni,Joséphine de Meaux,18,2011,8.5,914000
Nietykalni,Clotilde Mollet,18,2011,8.5,914000
Nietykalni,Alba Gaïa Bellugi,18,2011,8.5,914000
Nietykalni,Cyril Mendy,18,2011,8.5,914000
Nietykalni,Salimata Kamate,18,2011,8.5,914000
Nietykalni,Absa Diatou Toure,18,2011,8.5,914000
Nietykalni,Grégoire Oestermann,18,2011,8.5,914000
Nietykalni,Dominique Daguier,18,2011,8.5,914000
Nietykalni,François Caron,18,2011,8.5,914000
Nietykalni,Christian Ameri,18,2011,8.5,914000
Nietykalni,Thomas Solivérès,18,2011,8.5,914000
Nietykalni,Dorothée Brière,18,2011,8.5,914000
Nietykalni,Marie-Laure Descoureaux,18,2011,8.5,914000
Nietykalni,Émilie Caen,18,2011,8.5,914000
Dzisiejsze czasy,Charles Chaplin,18,1936,8.5,256000
Dzisiejsze czasy,Paulette Goddard,18,1936,8.5,256000
Dzisiejsze czasy,Henry Bergman,18,1936,8.5,256000
Dzisiejsze czasy,Tiny Sandford,18,1936,8.5,256000
Dzisiejsze czasy,Chester Conklin,18,1936,8.5,256000
Dzisiejsze czasy,Hank Mann,18,1936,8.5,256000
Dzisiejsze czasy,Stanley Blystone,18,1936,8.5,256000
Dzisiejsze czasy,Al Ernest Garcia,18,1936,8.5,256000
Dzisiejsze czasy,Richard Alexander,18,1936,8.5,256000
Dzisiejsze czasy,Cecil Reynolds,18,1936,8.5,256000
Dzisiejsze czasy,Mira McKinney,18,1936,8.5,256000
Dzisiejsze czasy,Murdock MacQuarrie,18,1936,8.5,256000
Dzisiejsze czasy,Wilfred Lucas,18,1936,8.5,256000
Dzisiejsze czasy,Edward LeSaint,18,1936,8.5,256000
Dzisiejsze czasy,Fred Malatesta,18,1936,8.5,256000
Dzisiejsze czasy,Sammy Stein,18,1936,8.5,256000
Dzisiejsze czasy,Juana Sutton,18,1936,8.5,256000
Dzisiejsze czasy,Ted Oliver,18,1936,8.5,256000
Cinema Paradiso,Philippe Noiret,18,1988,8.5,278000
Cinema Paradiso,Enzo Cannavale,18,1988,8.5,278000
Cinema Paradiso,Antonella Attili,18,1988,8.5,278000
Cinema Paradiso,Isa Danieli,18,1988,8.5,278000
